,co2,temp,humidity,pressure,gas_resistance,pm1_0,pm2_5,pm4_0,pm10_0,pnc_0_5,pnc_1_0,pnc_2_5,pnc_4_0,pnc_10_0,tps
[2026-05-08 02:18:04.172] ,433,25.85,33.04,100551.93,282482.75,6.54,6.92,6.92,6.92,45.91,52.04,52.22,52.23,52.24,0.41
[2026-05-08 02:18:09.184] ,434,25.84,33.02,100552.06,284365.47,6.37,6.74,6.74,6.74,44.69,50.66,50.84,50.85,50.85,0.41
[2026-05-08 02:18:14.201] ,432,25.87,33.03,100552.48,280855.72,6.42,6.79,6.79,6.79,45.05,51.06,51.24,51.25,51.26,0.4
[2026-05-08 02:18:19.219] ,432,25.9,33.02,100551.4,279934.38,6.67,7.05,7.05,7.05,46.76,53.01,53.2,53.21,53.21,0.4
[2026-05-08 02:18:24.231] ,431,25.89,33.01,100553.27,281783.16,7.1,7.51,7.51,7.51,49.81,56.46,56.66,56.67,56.68,0.4
[2026-05-08 02:18:29.241] ,429,25.88,33,100552.3,281550.72,7.11,7.52,7.52,7.52,49.86,56.52,56.72,56.73,56.74,0.4
[2026-05-08 02:18:34.252] ,429,25.88,32.99,100552.43,282015.97,6.96,7.36,7.36,7.36,48.81,55.33,55.53,55.54,55.54,0.4
[2026-05-08 02:18:39.262] ,428,25.89,33,100551.29,280624.84,6.91,7.3,7.3,7.3,48.45,54.92,55.12,55.13,55.13,0.39
[2026-05-08 02:18:44.283] ,425,25.9,33,100552.98,278791.19,6.86,7.26,7.26,7.26,48.16,54.59,54.78,54.79,54.8,0.39
[2026-05-08 02:18:49.295] ,425,25.95,32.97,100551.87,278563.66,6.69,7.08,7.08,7.08,46.95,53.22,53.41,53.42,53.43,0.38
[2026-05-08 02:18:54.308] ,425,25.94,32.94,100552.48,277657.28,6.54,6.92,6.92,6.92,45.88,52,52.19,52.2,52.2,0.39
[2026-05-08 02:18:59.321] ,424,25.96,32.93,100552.52,277206.28,6.47,6.84,6.84,6.84,45.38,51.44,51.62,51.63,51.64,0.39
[2026-05-08 02:19:04.335] ,424,25.96,32.93,100551.98,275862.06,6.33,6.7,6.7,6.7,44.43,50.36,50.54,50.55,50.55,0.39
[2026-05-08 02:19:09.345] ,424,25.94,32.92,100551.59,267014.34,6.27,6.63,6.63,6.63,43.97,49.84,50.02,50.03,50.03,0.38
[2026-05-08 02:19:14.361] ,422,25.94,32.92,100552.59,267432.75,6.04,6.38,6.38,6.38,42.36,48.01,48.18,48.19,48.2,0.39
[2026-05-08 02:19:19.369] ,423,25.93,32.92,100552.13,266597.25,5.93,6.28,6.28,6.28,41.63,47.19,47.36,47.37,47.38,0.39
[2026-05-08 02:19:24.381] ,422,25.92,32.93,100552.43,269757.62,5.89,6.23,6.23,6.23,41.35,46.87,47.04,47.05,47.05,0.38
[2026-05-08 02:19:29.402] ,422,25.92,32.93,100552.77,270398.72,5.98,6.32,6.32,6.32,41.96,47.56,47.73,47.74,47.74,0.38
[2026-05-08 02:19:34.412] ,424,25.92,32.92,100552.14,272123.31,6.1,6.45,6.45,6.45,42.81,48.52,48.7,48.71,48.71,0.38
[2026-05-08 02:19:39.427] ,426,25.93,32.92,100551.69,270398.72,6.09,6.44,6.44,6.44,42.72,48.42,48.59,48.6,48.61,0.38
[2026-05-08 02:19:44.432] ,427,25.89,32.93,100551.98,270398.72,5.99,6.34,6.34,6.34,42.05,47.66,47.83,47.84,47.84,0.38
[2026-05-08 02:19:49.451] ,425,25.85,32.96,100552.3,269971,5.76,6.09,6.09,6.09,40.41,45.8,45.97,45.97,45.98,0.38
[2026-05-08 02:19:54.461] ,423,25.83,32.98,100552.64,271258.28,5.5,5.81,5.81,5.81,38.56,43.71,43.87,43.88,43.88,0.38
[2026-05-08 02:19:59.471] ,424,25.87,33,100551.93,269544.62,5.56,5.88,5.88,5.88,39,44.21,44.36,44.37,44.38,0.39
[2026-05-08 02:20:04.490] ,423,25.82,33,100551.64,269757.62,5.62,5.95,5.95,5.95,39.45,44.72,44.88,44.89,44.89,0.39
[2026-05-08 02:20:09.501] ,423,25.83,33.02,100552.05,269331.94,6.03,6.38,6.38,6.38,42.3,47.95,48.12,48.13,48.14,0.39
[2026-05-08 02:20:14.511] ,425,25.85,33.03,100552.48,269757.62,6.31,6.68,6.68,6.68,44.3,50.21,50.39,50.4,50.41,0.38
[2026-05-08 02:20:19.529] ,423,25.91,33.03,100552.03,268273.5,6.28,6.64,6.64,6.64,44.06,49.94,50.12,50.13,50.13,0.38
[2026-05-08 02:20:24.543] ,423,25.94,33,100551.74,266805.62,6.36,6.72,6.72,6.72,44.6,50.55,50.73,50.74,50.75,0.39
[2026-05-08 02:20:29.552] ,423,25.97,32.94,100551.57,264941.78,6.47,6.84,6.84,6.84,45.37,51.43,51.62,51.63,51.63,0.39
[2026-05-08 02:20:34.571] ,422,25.97,32.93,100551.87,266597.25,6.38,6.75,6.75,6.75,44.77,50.75,50.93,50.94,50.94,0.39
[2026-05-08 02:20:39.583] ,423,25.97,32.91,100551.79,265560.16,6.11,6.46,6.46,6.46,42.83,48.55,48.73,48.74,48.74,0.39
[2026-05-08 02:20:44.596] ,421,25.97,32.91,100550.01,266597.25,6.05,6.39,6.39,6.39,42.42,48.09,48.26,48.27,48.28,0.39
[2026-05-08 02:20:49.609] ,420,25.97,32.92,100551.2,264531.12,6.12,6.47,6.47,6.47,42.91,48.64,48.81,48.82,48.82,0.39
[2026-05-08 02:20:54.621] ,422,26,32.92,100551.19,267014.34,6.18,6.53,6.53,6.53,43.34,49.13,49.31,49.32,49.32,0.39
[2026-05-08 02:20:59.633] ,421,26,32.91,100552.59,265766.94,6,6.34,6.34,6.34,42.08,47.7,47.87,47.87,47.88,0.39
[2026-05-08 02:21:04.651] ,421,26.04,32.89,100551.71,264941.78,5.77,6.1,6.1,6.1,40.49,45.89,46.06,46.07,46.07,0.39
[2026-05-08 02:21:09.664] ,422,26.02,32.83,100549.92,269757.62,5.74,6.07,6.07,6.07,40.25,45.63,45.79,45.8,45.8,0.39
[2026-05-08 02:21:14.670] ,426,26.02,32.87,100551.7,271474.03,5.87,6.21,6.21,6.21,41.22,46.72,46.89,46.9,46.9,0.4
[2026-05-08 02:21:19.681] ,427,26.01,32.89,100551.8,270398.72,5.94,6.28,6.28,6.28,41.69,47.25,47.42,47.43,47.43,0.4
[2026-05-08 02:21:24.702] ,427,26.06,32.91,100551.28,269757.62,6,6.35,6.35,6.35,42.12,47.74,47.91,47.92,47.92,0.4
[2026-05-08 02:21:29.717] ,426,26.06,32.87,100550.84,269757.62,6.27,6.63,6.63,6.63,43.96,49.83,50.01,50.02,50.03,0.39
[2026-05-08 02:21:34.732] ,427,26.01,32.87,100552.2,270184.69,6.69,7.07,7.07,7.07,46.91,53.18,53.37,53.38,53.38,0.39
[2026-05-08 02:21:39.737] ,427,26.02,32.89,100550.94,271690.09,6.93,7.33,7.33,7.33,48.62,55.11,55.3,55.32,55.32,0.39
[2026-05-08 02:21:44.752] ,426,26.04,32.88,100550.17,269757.62,6.92,7.32,7.32,7.32,48.56,55.05,55.24,55.26,55.26,0.4
[2026-05-08 02:21:49.771] ,427,26.06,32.79,100549.98,271474.03,6.65,7.03,7.03,7.03,46.67,52.9,53.09,53.1,53.1,0.39
[2026-05-08 02:21:54.782] ,429,26.01,32.78,100550.68,272123.31,6.53,6.9,6.9,6.9,45.81,51.92,52.11,52.12,52.12,0.4
[2026-05-08 02:21:59.801] ,427,26.01,32.8,100550.21,271474.03,6.48,6.85,6.85,6.85,45.45,51.52,51.71,51.72,51.72,0.4
[2026-05-08 02:22:04.809] ,428,26.03,32.82,100551.33,273431.25,6.61,6.98,6.98,6.98,46.34,52.53,52.72,52.73,52.73,0.4
[2026-05-08 02:22:09.820] ,429,26.02,32.81,100550.75,275194.84,6.62,7,7,7,46.43,52.63,52.81,52.83,52.83,0.4
[2026-05-08 02:22:14.836] ,429,26.01,32.83,100550.41,273870.03,6.57,6.95,6.95,6.95,46.11,52.26,52.45,52.46,52.46,0.4
[2026-05-08 02:22:19.848] ,430,25.95,32.85,100550.13,277657.28,6.27,6.64,6.64,6.64,44.02,49.9,50.08,50.09,50.09,0.4
[2026-05-08 02:22:24.862] ,432,25.94,32.9,100550.94,276308.69,6.36,6.73,6.73,6.73,44.62,50.58,50.76,50.77,50.78,0.4
[2026-05-08 02:22:29.871] ,432,25.94,32.93,100550.94,279247.34,6.61,6.99,6.99,6.99,46.35,52.54,52.72,52.73,52.74,0.4
[2026-05-08 02:22:34.892] ,433,25.84,32.95,100552.11,278563.66,6.83,7.22,7.22,7.22,47.9,54.3,54.49,54.5,54.51,0.4
[2026-05-08 02:22:39.901] ,433,25.83,33.02,100549.27,279019.06,6.76,7.15,7.15,7.15,47.41,53.74,53.93,53.94,53.95,0.4
[2026-05-08 02:22:44.913] ,434,25.85,33.08,100549.8,278336.5,6.75,7.14,7.14,7.14,47.36,53.69,53.88,53.89,53.89,0.4
[2026-05-08 02:22:49.930] ,433,25.86,33.1,100551.98,277883.31,6.91,7.31,7.31,7.31,48.48,54.95,55.15,55.16,55.17,0.39
[2026-05-08 02:22:54.941] ,432,25.87,33.12,100550.37,277431.59,6.8,7.2,7.2,7.2,47.74,54.11,54.3,54.32,54.32,0.39
[2026-05-08 02:22:59.961] ,430,25.85,33.11,100551.09,278336.5,6.56,6.94,6.94,6.94,46.02,52.17,52.35,52.36,52.37,0.39
[2026-05-08 02:23:04.971] ,429,25.88,33.13,100550.58,277206.28,6.44,6.81,6.81,6.81,45.19,51.23,51.41,51.42,51.43,0.4
[2026-05-08 02:23:09.981] ,429,25.91,33.11,100551.19,277431.59,6.34,6.71,6.71,6.71,44.5,50.44,50.62,50.63,50.63,0.39
[2026-05-08 02:23:15.001] ,430,25.91,33.08,100550.72,279475.97,6.23,6.59,6.59,6.59,43.71,49.55,49.73,49.74,49.74,0.39
[2026-05-08 02:23:20.006] ,431,25.9,33.06,100550.66,279934.38,6.1,6.45,6.45,6.45,42.81,48.52,48.7,48.71,48.71,0.39
[2026-05-08 02:23:25.021] ,432,25.92,33.04,100551.05,279705,6.22,6.58,6.58,6.58,43.67,49.5,49.68,49.69,49.69,0.39
[2026-05-08 02:23:30.039] ,430,25.95,33.01,100550.52,279247.34,6.45,6.82,6.82,6.82,45.27,51.31,51.49,51.51,51.51,0.4
[2026-05-08 02:23:35.054] ,431,25.97,32.99,100551.65,277883.31,6.3,6.66,6.66,6.66,44.17,50.06,50.24,50.25,50.26,0.4
[2026-05-08 02:23:40.072] ,434,26,32.97,100550.77,275862.06,6.04,6.39,6.39,6.39,42.39,48.05,48.22,48.23,48.24,0.39
[2026-05-08 02:23:45.082] ,434,26.02,32.94,100550.55,275639.31,5.89,6.23,6.23,6.23,41.32,46.83,47,47.01,47.01,0.4
[2026-05-08 02:23:50.091] ,434,26.06,32.88,100551.81,272557.91,5.93,6.27,6.27,6.27,41.57,47.12,47.29,47.3,47.3,0.39
[2026-05-08 02:23:55.108] ,435,26.06,32.85,100552.01,271258.28,6.09,6.44,6.44,6.44,42.72,48.42,48.59,48.6,48.61,0.39
[2026-05-08 02:24:00.126] ,435,26.06,32.84,100551.41,274089.94,6.36,6.73,6.73,6.73,44.63,50.59,50.77,50.78,50.79,0.39
[2026-05-08 02:24:05.131] ,434,26.04,32.82,100549.88,272557.91,6.62,7,7,7,46.42,52.62,52.81,52.82,52.82,0.39
[2026-05-08 02:24:10.152] ,433,26.02,32.82,100550.44,270613.09,6.7,7.08,7.08,7.08,46.98,53.26,53.45,53.46,53.46,0.39
[2026-05-08 02:24:15.158] ,432,26,32.84,100550.41,273870.03,6.78,7.17,7.17,7.17,47.58,53.94,54.13,54.14,54.14,0.39
[2026-05-08 02:24:20.178] ,433,25.95,32.87,100551.18,274530.84,6.93,7.33,7.33,7.33,48.61,55.1,55.29,55.31,55.31,0.39
[2026-05-08 02:24:25.192] ,432,25.96,32.91,100551.23,275416.91,7.17,7.59,7.59,7.59,50.33,57.05,57.25,57.27,57.27,0.39
[2026-05-08 02:24:30.202] ,433,25.94,32.94,100549.47,273431.25,7.17,7.58,7.58,7.58,50.32,57.04,57.24,57.25,57.26,0.39
[2026-05-08 02:24:35.222] ,433,25.92,32.99,100549.54,271690.09,7,7.4,7.4,7.4,49.1,55.65,55.85,55.86,55.87,0.39
[2026-05-08 02:24:40.231] ,433,25.86,33.03,100549.39,272993.88,6.89,7.28,7.28,7.28,48.31,54.76,54.95,54.96,54.97,0.39
[2026-05-08 02:24:45.251] ,433,25.87,33.08,100548.98,272993.88,6.61,6.99,6.99,6.99,46.38,52.57,52.76,52.77,52.77,0.39
[2026-05-08 02:24:50.264] ,433,25.89,33.1,100549.7,268907.56,6.71,7.1,7.1,7.1,47.09,53.37,53.56,53.58,53.58,0.4
[2026-05-08 02:24:55.271] ,433,25.86,33.07,100549.52,266597.25,6.63,7.01,7.01,7.01,46.52,52.74,52.92,52.93,52.94,0.4
[2026-05-08 02:25:00.291] ,430,25.88,33.1,100551.69,268062.81,6.52,6.89,6.89,6.89,45.71,51.81,52,52.01,52.01,0.4
[2026-05-08 02:25:05.301] ,430,25.85,33.06,100549.11,265353.72,6.49,6.86,6.86,6.86,45.52,51.6,51.79,51.8,51.8,0.4
[2026-05-08 02:25:10.318] ,429,25.82,33.08,100549.2,267014.34,6.47,6.84,6.84,6.84,45.38,51.44,51.62,51.63,51.64,0.4
[2026-05-08 02:25:15.332] ,430,25.85,33.09,100550.8,268273.5,6.44,6.81,6.81,6.81,45.2,51.24,51.42,51.43,51.43,0.4
[2026-05-08 02:25:20.351] ,430,25.81,33.08,100549.67,264531.12,6.53,6.9,6.9,6.9,45.81,51.92,52.11,52.12,52.12,0.41
[2026-05-08 02:25:25.362] ,429,25.82,33.1,100549.65,265353.72,6.4,6.77,6.77,6.77,44.88,50.88,51.06,51.07,51.07,0.4
[2026-05-08 02:25:30.377] ,429,25.82,33.1,100549.59,264736.31,6.48,6.85,6.85,6.85,45.45,51.51,51.7,51.71,51.71,0.4
[2026-05-08 02:25:35.392] ,429,25.84,33.1,100550.55,265766.94,6.35,6.71,6.71,6.71,44.53,50.48,50.66,50.67,50.67,0.4
[2026-05-08 02:25:40.412] ,429,25.88,33.11,100550.45,266805.62,6.22,6.58,6.58,6.58,43.66,49.49,49.66,49.68,49.68,0.41
[2026-05-08 02:25:45.426] ,428,25.91,33.09,100550.32,264326.28,5.81,6.15,6.15,6.15,40.77,46.22,46.38,46.39,46.4,0.41
[2026-05-08 02:25:50.441] ,429,25.86,33.08,100550.58,262295.09,5.59,5.91,5.91,5.91,39.24,44.48,44.63,44.64,44.65,0.4
[2026-05-08 02:25:55.453] ,429,25.86,33.12,100549.48,262496.78,5.67,5.99,5.99,5.99,39.75,45.06,45.22,45.23,45.24,0.4
[2026-05-08 02:26:00.468] ,428,25.88,33.13,100550.88,260692.47,5.92,6.26,6.26,6.26,41.51,47.05,47.22,47.23,47.24,0.4
[2026-05-08 02:26:05.481] ,427,25.95,33.12,100550.52,259503.3,6.04,6.39,6.39,6.39,42.37,48.03,48.2,48.21,48.21,0.41
[2026-05-08 02:26:10.491] ,427,25.95,33.04,100551.48,264121.75,6.16,6.52,6.52,6.52,43.23,49,49.17,49.18,49.19,0.41
[2026-05-08 02:26:15.509] ,427,26,32.95,100551.98,261491.31,6.45,6.82,6.82,6.82,45.22,51.26,51.44,51.45,51.46,0.41
[2026-05-08 02:26:20.521] ,428,25.93,32.93,100550.75,262901.16,6.54,6.92,6.92,6.92,45.89,52.02,52.2,52.21,52.22,0.41
[2026-05-08 02:26:25.531] ,427,25.89,32.98,100551.59,263713.62,6.43,6.8,6.8,6.8,45.11,51.13,51.32,51.33,51.33,0.41
[2026-05-08 02:26:30.551] ,428,25.85,33.02,100549.71,262698.81,6.5,6.88,6.88,6.88,45.62,51.71,51.89,51.9,51.91,0.4
[2026-05-08 02:26:35.563] ,428,25.81,33.07,100550.09,262295.09,6.48,6.86,6.86,6.86,45.48,51.56,51.74,51.75,51.75,0.41
[2026-05-08 02:26:40.572] ,427,25.78,33.11,100550.3,262295.09,6.52,6.9,6.9,6.9,45.78,51.89,52.07,52.08,52.09,0.41
[2026-05-08 02:26:45.591] ,427,25.79,33.17,100550.68,263510.03,6.85,7.24,7.24,7.24,48.04,54.46,54.65,54.66,54.67,0.41
[2026-05-08 02:26:50.601] ,426,25.82,33.18,100551.32,264326.28,7.18,7.59,7.59,7.59,50.34,57.06,57.27,57.28,57.28,0.41
[2026-05-08 02:26:55.608] ,426,25.78,33.18,100551.42,269331.94,7.31,7.73,7.73,7.73,51.26,58.1,58.31,58.32,58.33,0.41
[2026-05-08 02:27:00.630] ,427,25.8,33.19,100550.95,267014.34,7.27,7.69,7.69,7.69,51.03,57.85,58.05,58.06,58.07,0.4
[2026-05-08 02:27:05.641] ,429,25.84,33.2,100551.62,267642.44,7.21,7.63,7.63,7.63,50.61,57.37,57.57,57.59,57.59,0.4
[2026-05-08 02:27:10.653] ,428,25.84,33.17,100551.15,271042.88,7.22,7.63,7.63,7.63,50.65,57.42,57.62,57.63,57.64,0.4
[2026-05-08 02:27:15.670] ,429,25.84,33.17,100550.4,271042.88,6.84,7.23,7.23,7.23,47.96,54.36,54.56,54.57,54.57,0.4
[2026-05-08 02:27:20.682] ,430,25.87,33.15,100550.66,269119.59,6.48,6.85,6.85,6.85,45.45,51.52,51.71,51.72,51.72,0.4
[2026-05-08 02:27:25.691] ,429,25.93,33.13,100550.74,267852.47,6.4,6.77,6.77,6.77,44.9,50.9,51.08,51.09,51.09,0.4
[2026-05-08 02:27:30.704] ,430,25.92,33.07,100551.01,269971,6.39,6.76,6.76,6.76,44.82,50.81,50.99,51,51,0.4
[2026-05-08 02:27:35.718] ,429,25.93,33.04,100550.55,267223.38,6.38,6.75,6.75,6.75,44.76,50.74,50.92,50.93,50.94,0.4
[2026-05-08 02:27:40.738] ,428,25.95,33,100550.17,268695.88,6.22,6.58,6.58,6.58,43.66,49.49,49.67,49.68,49.68,0.41
[2026-05-08 02:27:45.752] ,431,25.93,33,100550.74,272993.88,6.35,6.71,6.71,6.71,44.52,50.46,50.64,50.65,50.66,0.4
[2026-05-08 02:27:50.768] ,431,25.9,33.04,100551.94,270613.09,6.25,6.6,6.6,6.6,43.81,49.66,49.84,49.85,49.86,0.41
[2026-05-08 02:27:55.781] ,432,25.89,33.07,100551.48,269971,6.25,6.6,6.6,6.6,43.82,49.67,49.84,49.85,49.86,0.41
[2026-05-08 02:28:00.791] ,433,25.9,33.08,100551.02,270398.72,6.36,6.72,6.72,6.72,44.6,50.55,50.73,50.74,50.75,0.41
[2026-05-08 02:28:05.809] ,437,25.91,33.1,100550.23,272340.44,6.41,6.78,6.78,6.78,44.99,50.99,51.17,51.18,51.19,0.41
[2026-05-08 02:28:10.821] ,436,25.88,33.1,100550.44,274089.94,6.19,6.54,6.54,6.54,43.41,49.2,49.38,49.39,49.39,0.41
[2026-05-08 02:28:15.831] ,435,25.82,33.12,100550.68,272993.88,6.31,6.68,6.68,6.68,44.29,50.21,50.39,50.4,50.4,0.41
[2026-05-08 02:28:20.852] ,433,25.81,33.19,100550.39,276532.53,6.61,6.99,6.99,6.99,46.38,52.57,52.76,52.77,52.77,0.41
[2026-05-08 02:28:25.861] ,433,25.78,33.18,100549.62,276085.19,6.62,7,7,7,46.43,52.62,52.81,52.82,52.83,0.41
[2026-05-08 02:28:30.881] ,433,25.79,33.2,100550.37,274751.81,6.32,6.68,6.68,6.68,44.32,50.24,50.42,50.43,50.44,0.41
[2026-05-08 02:28:35.894] ,431,25.76,33.23,100549.93,279019.06,6.17,6.52,6.52,6.52,43.27,49.04,49.22,49.23,49.23,0.41
[2026-05-08 02:28:40.912] ,433,25.79,33.24,100551.12,274530.84,5.93,6.27,6.27,6.27,41.59,47.14,47.31,47.32,47.32,0.41
[2026-05-08 02:28:45.921] ,431,25.75,33.23,100550.38,275416.91,6.07,6.42,6.42,6.42,42.57,48.26,48.43,48.44,48.44,0.41
[2026-05-08 02:28:50.935] ,433,25.71,33.27,100549.46,271258.28,6.42,6.79,6.79,6.79,45.07,51.09,51.27,51.28,51.29,0.42
[2026-05-08 02:28:55.951] ,435,25.7,33.29,100550.08,272993.88,6.36,6.73,6.73,6.73,44.65,50.61,50.79,50.8,50.8,0.42
[2026-05-08 02:29:00.965] ,435,25.68,33.3,100549.61,272123.31,6.18,6.53,6.53,6.53,43.33,49.12,49.29,49.31,49.31,0.42
[2026-05-08 02:29:05.982] ,433,25.66,33.3,100549.09,268484.53,6.37,6.74,6.74,6.74,44.72,50.69,50.87,50.88,50.88,0.43
[2026-05-08 02:29:10.996] ,433,25.67,33.31,100548.88,271042.88,6.26,6.62,6.62,6.62,43.89,49.75,49.93,49.94,49.95,0.43
[2026-05-08 02:29:16.008] ,433,25.67,33.35,100549.03,270184.69,6.04,6.39,6.39,6.39,42.4,48.06,48.23,48.24,48.25,0.43
[2026-05-08 02:29:21.021] ,434,25.68,33.36,100549.1,270184.69,5.88,6.21,6.21,6.21,41.22,46.72,46.89,46.9,46.9,0.43
[2026-05-08 02:29:26.042] ,434,25.65,33.36,100549.38,264326.28,5.61,5.93,5.93,5.93,39.35,44.6,44.76,44.77,44.77,0.42
[2026-05-08 02:29:31.058] ,433,25.63,33.36,100549.71,256577.3,5.39,5.7,5.7,5.7,37.79,42.84,42.99,43,43,0.43
[2026-05-08 02:29:36.072] ,433,25.64,33.37,100547.98,257351.09,5.4,5.71,5.71,5.71,37.86,42.91,43.07,43.08,43.08,0.42
[2026-05-08 02:29:41.081] ,435,25.66,33.37,100548.23,261291.14,5.55,5.87,5.87,5.87,38.97,44.17,44.33,44.34,44.34,0.42
[2026-05-08 02:29:46.101] ,434,25.66,33.37,100549.02,250918.89,5.98,6.33,6.33,6.33,41.98,47.59,47.76,47.77,47.77,0.42
[2026-05-08 02:29:51.106] ,434,25.62,33.37,100549.23,254853.16,6.07,6.42,6.42,6.42,42.58,48.27,48.44,48.45,48.46,0.42
[2026-05-08 02:29:56.121] ,435,25.69,33.4,100548.78,257157.2,5.87,6.2,6.2,6.2,41.16,46.65,46.82,46.83,46.83,0.42
[2026-05-08 02:30:01.140] ,435,25.69,33.38,100548.2,253905.28,5.87,6.21,6.21,6.21,41.19,46.69,46.86,46.87,46.87,0.42
[2026-05-08 02:30:06.153] ,436,25.69,33.34,100549.3,252777.09,6.14,6.49,6.49,6.49,43.07,48.82,48.99,49,49.01,0.41
[2026-05-08 02:30:11.171] ,438,25.68,33.35,100549.63,251473.48,6.25,6.6,6.6,6.6,43.81,49.66,49.84,49.85,49.86,0.41
[2026-05-08 02:30:16.181] ,436,25.69,33.34,100548.88,250734.58,6.32,6.69,6.69,6.69,44.35,50.27,50.45,50.46,50.47,0.41
[2026-05-08 02:30:21.202] ,437,25.69,33.32,100549.15,255808.14,6.14,6.5,6.5,6.5,43.09,48.85,49.02,49.03,49.04,0.41
[2026-05-08 02:30:26.207] ,436,25.69,33.31,100549.73,249451.89,6.11,6.47,6.47,6.47,42.89,48.62,48.79,48.8,48.81,0.41
[2026-05-08 02:30:31.225] ,434,25.67,33.31,100549.83,245328.22,6.25,6.61,6.61,6.61,43.88,49.74,49.92,49.93,49.93,0.41
[2026-05-08 02:30:36.237] ,434,25.69,33.31,100549.67,245152.02,6.27,6.63,6.63,6.63,44,49.88,50.05,50.06,50.07,0.41
[2026-05-08 02:30:41.251] ,433,25.7,33.3,100549.4,248182.27,6.42,6.79,6.79,6.79,45.07,51.09,51.27,51.28,51.29,0.4
[2026-05-08 02:30:46.267] ,432,25.74,33.29,100549.3,248543.69,6.32,6.69,6.69,6.69,44.35,50.28,50.46,50.47,50.47,0.4
[2026-05-08 02:30:51.282] ,431,25.78,33.27,100548.18,246746.98,6.07,6.41,6.41,6.41,42.56,48.24,48.41,48.42,48.43,0.4
[2026-05-08 02:30:56.290] ,433,25.81,33.24,100548.09,247283.27,5.85,6.19,6.19,6.19,41.04,46.52,46.69,46.7,46.7,0.4
[2026-05-08 02:31:01.301] ,432,25.84,33.19,100549.54,245858.34,5.63,5.96,5.96,5.96,39.53,44.81,44.96,44.97,44.98,0.4
[2026-05-08 02:31:06.322] ,433,25.84,33.16,100549.75,246213.03,5.44,5.76,5.76,5.76,38.19,43.29,43.45,43.46,43.46,0.4
[2026-05-08 02:31:11.333] ,434,25.84,33.14,100550.8,247283.27,5.2,5.5,5.5,5.5,36.52,41.39,41.54,41.55,41.55,0.41
[2026-05-08 02:31:16.351] ,436,25.82,33.11,100549.63,250000,5.31,5.62,5.62,5.62,37.28,42.25,42.4,42.41,42.42,0.4
[2026-05-08 02:31:21.363] ,436,25.84,33.1,100550.54,249817.03,5.6,5.92,5.92,5.92,39.27,44.52,44.67,44.68,44.69,0.4
[2026-05-08 02:31:26.371] ,433,25.83,33.09,100550.01,251103.48,5.69,6.01,6.01,6.01,39.9,45.23,45.39,45.4,45.41,0.4
[2026-05-08 02:31:31.392] ,433,25.8,33.09,100549.44,252403.25,5.63,5.95,5.95,5.95,39.48,44.75,44.91,44.92,44.92,0.4
[2026-05-08 02:31:36.402] ,433,25.78,33.12,100548.3,252777.09,5.6,5.92,5.92,5.92,39.28,44.52,44.68,44.69,44.69,0.4
[2026-05-08 02:31:41.409] ,434,25.77,33.15,100548.77,252964.42,5.62,5.94,5.94,5.94,39.42,44.68,44.84,44.85,44.85,0.4
[2026-05-08 02:31:46.431] ,433,25.8,33.14,100549.1,255234.3,5.75,6.08,6.08,6.08,40.32,45.7,45.86,45.87,45.88,0.4
[2026-05-08 02:31:51.436] ,431,25.78,33.15,100549.66,258324.92,5.63,5.95,5.95,5.95,39.5,44.78,44.94,44.95,44.95,0.4
[2026-05-08 02:31:56.458] ,433,25.77,33.19,100548.75,255808.14,5.72,6.05,6.05,6.05,40.14,45.5,45.66,45.67,45.67,0.4
[2026-05-08 02:32:01.470] ,435,25.81,33.19,100548.53,253339.94,5.97,6.31,6.31,6.31,41.88,47.48,47.64,47.65,47.66,0.4
[2026-05-08 02:32:06.481] ,436,25.83,33.18,100548.83,253905.28,6.02,6.37,6.37,6.37,42.26,47.9,48.08,48.09,48.09,0.39
[2026-05-08 02:32:11.491] ,433,25.88,33.17,100549.3,254283.58,6.27,6.63,6.63,6.63,44.01,49.88,50.06,50.07,50.08,0.4
[2026-05-08 02:32:16.512] ,433,25.84,33.12,100549.26,257739.75,6.45,6.82,6.82,6.82,45.27,51.32,51.5,51.51,51.52,0.4
[2026-05-08 02:32:21.522] ,432,25.82,33.11,100550.27,259503.3,6.7,7.08,7.08,7.08,46.98,53.25,53.44,53.45,53.46,0.4
[2026-05-08 02:32:26.541] ,431,25.8,33.1,100547.97,257739.75,6.96,7.36,7.36,7.36,48.86,55.38,55.58,55.59,55.6,0.41
[2026-05-08 02:32:31.551] ,430,25.73,33.13,100547.91,262496.78,7.17,7.58,7.58,7.58,50.31,57.02,57.23,57.24,57.24,0.41
[2026-05-08 02:32:36.561] ,432,25.69,33.17,100547.66,263510.03,7.01,7.41,7.41,7.41,49.15,55.71,55.91,55.92,55.93,0.4
[2026-05-08 02:32:41.581] ,432,25.69,33.23,100548.52,267852.47,6.9,7.29,7.29,7.29,48.39,54.85,55.04,55.05,55.06,0.41
[2026-05-08 02:32:46.591] ,430,25.67,33.28,100547.34,267223.38,7.03,7.43,7.43,7.43,49.32,55.9,56.1,56.11,56.12,0.41
[2026-05-08 02:32:51.612] ,434,25.7,33.33,100547.52,265353.72,6.85,7.24,7.24,7.24,48.04,54.46,54.65,54.66,54.67,0.4
[2026-05-08 02:32:56.621] ,434,25.7,33.32,100549.18,264326.28,6.85,7.24,7.24,7.24,48.06,54.48,54.67,54.68,54.69,0.4
